69
73
41
44
35
24
33
24
18
25
12
11
29
51
41
11
11
29
9
15
15
12
47
9
10
6
49
21
7
7
13
9
5
14
13
10
7
9
8
4
4
4
4
4
4
4
4
5
8
6
3
3
3
3
3
3
3
3
3
3
8
18
33
4
4
4
12
5
11
6
11
4
4
4
3
3
3
3
3
3
3
7
24
7
16
4
4
4
4
9
3
3
5
5
24
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
