19
40
38
9
34
38
34
47
34
35
37
30
41
30
34
36
45
21
49
26
25
37
34
37
35
24
46
27
24
33
51
31
34
43
38
33
41
23
40
34
42
27
27
31
37
34
42
30
31
43
36
36
29
39
37
32
38
28
22
36
33
28
35
36
34
31
32
22
33
35
35
31
39
38
25
37
41
16
38
26
34
39
42
33
48
31
39
35
34
30
41
35
44
37
31
39
25
34
37
39
46
35
22
33
35
32
25
31
33
45
15
51
14
36
36
36
23
28
37
45
32
25
36
33
39
31
40
32
39
44
27
35
32
37
34
30
34
24
43
33
37
37
38
43
31
24
37
24
22
37
28
35
39
39
34
18
35
35
31
17
43
36
33
24
27
34
32
38
26
24
31
36
44
26
33
35
39
53
34
20
34
32
35
38
26
32
36
28
25
36
33
37
24
34
38
30
23
43
36
28
41
22
37
38
37
37
26
33
42
44
25
21
35
24
30
35
27
23
32
32
29
31
29
39
38
8
37
43
40
36
51
28
45
42
50
41
32
34
32
22
40
33
22
32
34
32
38
36
22
29
49
39
47
42
5
41
27
24
34
47
9
43
25
34
32
29
36
31
24
34
22
31
33
44
24
45
37
8
31
33
36
37
25
8
40
27
24
28
34
38
25
15
45
36
31
35
37
35
29
40
25
29
33
27
35
37
32
35
22
26
42
39
25
20
42
40
34
9
27
32
16
44
52
40
31
45
35
17
42
47
26
22
31
45
35
17
42
47
26
22
11
37
27
40
19
50
37
9
34
47
38
25
26
45
32
43
35
9
25
30
28
37
43
26
31
36
1
52
24
43
40
32
23
34
30
32
32
29
23
32
27
52
44
31
21
33
37
20
32
36
20
35
35
35
21
21
35
27
24
36
23
35
37
40
24
37
23
38
39
32
21
31
40
9
36
45
36
37
37
39
25
37
33
39
31
46
26
19
40
24
32
20
33
33
23
32
37
37
41
43
30
25
22
44
37
31
17
52
31
26
41
28
39
38
28
30
34
49
32
36
29
36
32
17
37
50
28
30
16
23
38
28
39
32
