"V1";"V2";"V3";"V4";"V5";"V6"
" 26";" 66";" 39.39";" 4.181";"para";"0.0408786579"
"  3";"  4";" 75.00";" 4.147";"esta";"0.0417117405"
"  5";"  9";" 55.56";" 3.149";"4";"0.0759669617"
"107";"359";" 29.81";" 2.977";"de";"0.0844349271"
"  3";"  5";" 60.00";" 2.359";"c";"0.1245636564"
"  3";"  5";" 60.00";" 2.359";"contra";"0.1245636564"
"  5";" 10";" 50.00";" 2.193";"fim";"0.1386584765"
"  2";"  3";" 66.67";" 2.079";"227";"0.1493324907"
"  2";"  3";" 66.67";" 2.079";"estado";"0.1493324907"
" 22";" 60";" 36.67";" 2.024";"ao";"0.1548602271"
"*";"*";"*";"*";"*";"*"
"86";"249";"34.54";"11.080";"*tipo_proc_agravo_de_instrumento";"0.0008725013"
" 8";" 13";"61.54";" 6.908";"*rel_CARLOS_EDUARDO_ZIETLOW_DURO";"0.0085787862"
" 4";"  6";"66.67";" 4.192";"*cod_10726012";"0.0406104798"
" 3";"  4";"75.00";" 4.147";"*cod_10494898";"0.0417117405"
" 3";"  4";"75.00";" 4.147";"MARIA";"0.0417117405"
" 3";"  4";"75.00";" 4.147";"*cod_10027967";"0.0417117405"
" 4";"  7";"57.14";" 2.736";"*cod_10442229";"0.0980983015"
" 4";"  7";"57.14";" 2.736";"*rel_JANE_MARIA_KÖHLER_VIDAL";"0.0980983015"
" 4";"  7";"57.14";" 2.736";"*cod_10063251";"0.0980983015"
"13";" 31";"41.94";" 2.733";"*rel_JOÃO_RICARDO_DOS_SANTOS_COSTA";"0.0983078817"
" 6";" 12";"50.00";" 2.646";"*rel_ROBERTO_ARRIADA_LOREA";"0.1038134542"
"27";" 74";"36.49";" 2.491";"*ano_2023";"0.1144788177"
" 3";"  5";"60.00";" 2.359";"*cod_10128733";"0.1245636564"
" 3";"  5";"60.00";" 2.359";"*cod_10014210";"0.1245636564"
" 3";"  5";"60.00";" 2.359";"*ori_PANAMBI";"0.1245636564"
" 2";"  3";"66.67";" 2.079";"*cod_10672236";"0.1493324907"
" 2";"  3";"66.67";" 2.079";"*rel_LUIZ_AUGUSTO_GUIMARAES_DE_SOUZA";"0.1493324907"
" 2";"  3";"66.67";" 2.079";"*cod_10611160";"0.1493324907"
" 2";"  3";"66.67";" 2.079";"*cod_10330142";"0.1493324907"
" 2";"  3";"66.67";" 2.079";"*cod_10306088";"0.1493324907"
" 2";"  3";"66.67";" 2.079";"*cod_10141060";"0.1493324907"
" 2";"  3";"66.67";" 2.079";"*cod_10028643";"0.1493324907"
" 2";"  3";"66.67";" 2.079";"*cod_9983435";"0.1493324907"
" 2";"  3";"66.67";" 2.079";"*cod_9148912";"0.1493324907"
" 2";"  3";"66.67";" 2.079";"*ori_ERECHIM";"0.1493324907"
" 2";"  3";"66.67";" 2.079";"*tipo_proc_conflito_de_competência";"0.1493324907"
