%%MatrixMarket matrix coordinate integer general
40 64 0
27 1 1
23 1 1
10 1 1
33 1 1
18 1 1
11 1 1
19 1 1
12 1 1
2 1 1
30 1 1
13 1 1
7 1 1
8 1 1
36 1 1
37 1 1
32 1 1
26 1 1
20 1 1
27 2 1
22 2 1
10 2 1
24 2 1
18 2 1
11 2 1
19 2 1
12 2 1
30 2 1
13 2 1
7 2 1
20 2 1
16 2 1
26 2 1
17 2 1
10 3 1
18 3 1
11 3 1
19 3 1
12 3 1
37 3 1
30 3 1
13 3 1
7 3 1
8 3 1
16 3 1
26 3 1
20 3 1
17 3 1
27 4 1
10 4 1
28 4 1
40 4 1
19 4 1
37 4 1
12 4 1
2 4 1
3 4 1
13 4 1
7 4 1
35 4 1
16 4 1
5 4 1
17 4 1
10 5 1
19 5 1
37 5 1
12 5 1
13 5 1
7 5 1
8 5 1
16 5 1
17 5 1
10 6 1
19 6 1
29 6 1
12 6 1
31 6 1
2 6 1
25 6 1
32 6 1
37 6 1
13 6 1
7 6 1
8 6 1
15 6 1
16 6 1
21 6 1
20 6 1
17 6 1
1 7 1
18 7 1
19 7 1
4 7 1
23 7 1
24 7 1
27 7 1
30 7 1
7 7 1
8 7 1
31 7 1
10 7 1
37 7 1
12 7 1
34 7 1
13 7 1
14 7 1
36 7 1
16 7 1
17 7 1
23 8 1
24 8 1
18 8 1
11 8 1
30 8 1
4 8 1
8 8 1
21 8 1
26 8 1
20 8 1
27 9 1
22 9 1
28 9 1
24 9 1
29 9 1
37 9 1
3 9 1
14 9 1
15 9 1
16 9 1
1 10 1
18 10 1
2 10 1
20 10 1
21 10 1
22 10 1
24 10 1
26 10 1
30 10 1
9 10 1
32 10 1
15 10 1
10 10 1
33 10 1
11 10 1
12 10 1
14 10 1
36 10 1
37 10 1
38 10 1
10 11 1
36 11 1
19 11 1
37 11 1
12 11 1
2 11 1
30 11 1
32 11 1
13 11 1
15 11 1
9 11 1
21 11 1
38 11 1
39 12 1
29 12 1
34 12 1
15 12 1
38 12 1
27 13 1
22 13 1
28 13 1
24 13 1
3 13 1
2 14 1
32 14 1
15 14 1
9 14 1
21 14 1
12 15 1
36 15 1
37 15 1
10 15 1
1 16 1
6 16 1
21 16 1
34 16 1
15 17 1
28 17 1
29 17 1
36 17 1
10 18 1
12 18 1
34 18 1
13 18 1
36 18 1
37 18 1
33 19 1
2 19 1
15 19 1
9 19 1
21 19 1
1 20 1
22 20 1
28 20 1
24 20 1
33 20 1
18 20 1
39 20 1
11 20 1
2 20 1
30 20 1
32 20 1
4 20 1
20 20 1
9 20 1
25 20 1
26 20 1
5 20 1
1 21 1
15 21 1
39 21 1
20 22 1
11 22 1
26 22 1
39 23 1
4 23 1
5 23 1
20 24 1
11 24 1
25 24 1
22 25 1
4 25 1
29 25 1
20 26 1
11 26 1
26 26 1
20 27 1
11 27 1
25 27 1
12 28 1
13 28 1
10 28 1
32 28 1
39 29 1
11 29 1
19 29 1
3 29 1
32 29 1
20 29 1
25 29 1
17 29 1
27 30 1
22 30 1
39 30 1
28 30 1
24 30 1
36 30 1
11 30 1
29 30 1
2 30 1
3 30 1
13 30 1
4 30 1
7 30 1
20 30 1
15 30 1
25 30 1
38 30 1
5 30 1
10 31 1
19 31 1
29 31 1
20 31 1
16 31 1
25 31 1
17 31 1
18 32 1
19 32 1
2 32 1
4 32 1
20 32 1
21 32 1
22 32 1
26 32 1
27 32 1
28 32 1
29 32 1
30 32 1
7 32 1
8 32 1
9 32 1
31 32 1
10 32 1
36 32 1
11 32 1
12 32 1
13 32 1
14 32 1
15 32 1
37 32 1
38 32 1
22 33 1
21 33 1
24 33 1
28 33 1
15 34 1
9 34 1
21 34 1
2 34 1
20 35 1
11 35 1
25 35 1
20 36 1
25 36 1
5 36 1
1 37 1
28 37 1
33 37 1
11 37 1
34 37 1
30 37 1
20 37 1
26 37 1
5 37 1
31 38 1
23 38 1
18 38 1
15 39 1
21 39 1
5 39 1
20 40 1
11 40 1
26 40 1
20 41 1
11 41 1
26 41 1
30 41 1
29 42 1
34 42 1
27 43 1
23 43 1
27 44 1
23 44 1
28 45 1
32 45 1
14 46 1
3 46 1
11 47 1
29 47 1
35 48 1
40 48 1
20 49 1
26 49 1
5 49 1
39 50 1
19 50 1
34 50 1
3 50 1
16 50 1
21 50 1
5 50 1
27 51 1
22 51 1
28 51 1
24 51 1
3 51 1
14 51 1
8 51 1
16 51 1
39 52 1
19 52 1
3 52 1
14 52 1
16 52 1
22 53 1
39 53 1
10 53 1
33 53 1
19 53 1
12 53 1
13 53 1
16 53 1
17 53 1
1 54 1
33 54 1
40 54 1
11 54 1
34 54 1
2 54 1
30 54 1
20 54 1
15 54 1
26 54 1
5 54 1
27 55 1
39 55 1
23 55 1
37 56 1
38 56 1
23 57 1
28 57 1
32 58 1
30 58 1
6 59 1
32 59 1
21 60 1
2 60 1
20 61 1
25 61 1
35 62 1
40 62 1
1 63 1
6 63 1
1 64 1
22 64 1
28 64 1
24 64 1
33 64 1
18 64 1
11 64 1
2 64 1
30 64 1
7 64 1
20 64 1
31 64 1
32 64 1
26 64 1
