18
15
14
15
9
17
20
10
10
20
13
5
5
5
4
4
4
6
5
17
3
3
3
3
3
3
3
4
8
18
7
25
4
4
3
3
9
3
3
3
4
2
2
2
2
2
2
2
3
7
8
5
9
11
3
2
2
2
2
2
2
2
2
14
