122.747
121.032
67.421
65.781
47.054
44.064
42.196
41.142
34.706
31.593
30.311
27.708
26.347
26.195
24.418
23.611
23.611
23.526
18.539
17.394
17.394
17.147
16.17
15.329
14.995
14.907
14.891
14.134
13.565
13.565
13.271
12.717
12.389
12.061
11.673
10.745
10.637
10.565
10.504
9.884
9.884
9.884
9.884
9.884
9.884
9.884
9.884
8.727
8.524
8.385
7.393
7.393
7.393
7.393
7.393
7.393
7.393
7.393
7.393
7.393
6.908
6.906
6.89
6.39
6.39
6.39
6.372
6.224
5.889
4.783
4.203
4.192
4.192
4.192
4.147
4.147
4.147
4.147
4.147
4.147
4.147
4.026
3.766
3.104
3.042
2.736
2.736
2.736
2.736
2.616
2.359
2.359
2.193
2.193
2.093
2.079
2.079
2.079
2.079
2.079
2.079
2.079
2.079
2.079
2.079
2.079
2.079
2.079
2.079
2.079
2.079
2.079
2.079
2.079
