0
1
2
3
4
6
7
9
11
13
15
16
17
18
21
23
24
28
31
33
34
35
37
39
40
51
60
67
71
73
78
79
80
82
83
86
90
91
94
96
111
116
118
127
128
142
143
145
149
155
191
198
222
252
276
